trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
822,False,"{'a': 0.9, 'e': 1.4799817666246353e-06}",20,9,16.41860261513387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.9, 'e': 1.4763873981477244e-06}",20,9,22.660781874658166,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.9, 'e': 1.4728061080214912e-06}",25,18,14.626908548957282,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.9, 'e': 1.4692378328741965e-06}",30,23,13.853833489205597,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
826,False,"{'a': 0.9, 'e': 1.465682509717475e-06}",30,12,34.24867126105128,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.9, 'e': 1.4621400759435555e-06}",25,13,22.640703120011874,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.9, 'e': 1.4586104693225047e-06}",25,0,28.969075282158183,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
829,False,"{'a': 0.9, 'e': 1.4550936279994937e-06}",30,18,22.265074151283578,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.9, 'e': 1.4515894904920889e-06}",20,3,27.583497582791733,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.9, 'e': 1.4480979956875642e-06}",20,0,24.411325158653256,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
832,False,"{'a': 0.9, 'e': 1.4446190828402367e-06}",20,11,13.464479186706566,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.9, 'e': 1.4411526915688244e-06}",30,17,24.743423833458387,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.9, 'e': 1.4376987618538262e-06}",25,13,23.00511768350969,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.9, 'e': 1.434257234034924e-06}",25,11,23.884970450729817,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.9, 'e': 1.4308280488084064e-06}",30,20,15.982562387551875,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.9, 'e': 1.4274111472246132e-06}",25,16,18.338410902923705,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.9, 'e': 1.4240064706854028e-06}",25,13,23.71441785849686,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.9, 'e': 1.4206139609416398e-06}",20,8,25.946092919507763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.9, 'e': 1.417233560090703e-06}",20,13,8.74246455033073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.9, 'e': 1.413865210574015e-06}",25,11,21.94620498787738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.9, 'e': 1.4105088551745929e-06}",25,13,24.078957133528156,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.9, 'e': 1.4071644370146163e-06}",25,15,19.49376325144137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.9, 'e': 1.40383189955302e-06}",25,16,13.012469288014929,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.9, 'e': 1.4005111865831029e-06}",25,11,26.800756614450528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.9, 'e': 1.3972022422301584e-06}",30,16,25.015423029633048,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
847,False,"{'a': 0.9, 'e': 1.3939050109491238e-06}",20,10,16.78923003282724,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.9, 'e': 1.39061943752225e-06}",20,6,23.742301414547153,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.9, 'e': 1.3873454670567882e-06}",25,11,27.09757593706442,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.9, 'e': 1.384083044982699e-06}",25,14,22.61044803439329,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.9, 'e': 1.380832117050377e-06}",20,15,8.63250651766741,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.9, 'e': 1.377592629328396e-06}",25,14,19.36288956145972,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.9, 'e': 1.374364528201273e-06}",30,19,21.658123919256248,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.9, 'e': 1.3711477603672482e-06}",30,14,29.42172189559271,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.9, 'e': 1.3679422728360864e-06}",20,10,17.707233045460754,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.9, 'e': 1.3647480129268933e-06}",25,16,19.391665083086995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.9, 'e': 1.3615649282659517e-06}",20,8,20.1622581436068,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
858,False,"{'a': 0.9, 'e': 1.3583929667845752e-06}",25,17,16.32796147751742,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.9, 'e': 1.3552320767169775e-06}",20,13,15.53471634710549,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.9, 'e': 1.352082206598161e-06}",25,11,28.955125343999846,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.9, 'e': 1.3489433052618232e-06}",20,9,23.27306806657675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.9, 'e': 1.345815321838276e-06}",20,6,22.546836735885716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.9, 'e': 1.3426982057523876e-06}",20,0,28.82506365335015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
864,False,"{'a': 0.9, 'e': 1.3395919067215363e-06}",30,19,18.51999421649259,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.9, 'e': 1.3364963747535834e-06}",20,14,11.37649513279719,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
866,False,"{'a': 0.9, 'e': 1.333411560144862e-06}",20,9,17.23540771187276,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.9, 'e': 1.3303374134781805e-06}",20,7,25.750501346422194,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.9, 'e': 1.3272738856208457e-06}",30,9,33.011473988142086,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.9, 'e': 1.3242209277226976e-06}",20,10,18.362316083831114,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.9, 'e': 1.3211784912141631e-06}",25,14,22.159801633942575,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.9, 'e': 1.3181465278043239e-06}",20,7,23.157331681640116,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.9, 'e': 1.3151249894790001e-06}",20,8,22.232429753919618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.9, 'e': 1.31211382849885e-06}",20,6,24.006348246436655,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.9, 'e': 1.3091129973974835e-06}",20,3,31.768945746842515,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.9, 'e': 1.306122448979592e-06}",20,7,14.88855052268272,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.9, 'e': 1.3031421363190926e-06}",20,5,21.930758732035233,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.9, 'e': 1.3001720127572879e-06}",20,5,24.108701868336393,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
878,False,"{'a': 0.9, 'e': 1.2972120319010382e-06}",20,9,19.345014987500726,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.9, 'e': 1.294262147620952e-06}",20,15,10.246376924637483,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.9, 'e': 1.2913223140495869e-06}",30,13,28.358222080756857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.9, 'e': 1.2883924855796672e-06}",25,20,7.2671460661340355,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.9, 'e': 1.2854726168623155e-06}",30,16,22.61479848521077,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.9, 'e': 1.282562662805298e-06}",25,16,16.36537495484396,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.9, 'e': 1.2796625785712824e-06}",20,7,23.716922968625568,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.9, 'e': 1.2767723195761116e-06}",20,14,15.690455210772964,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.9, 'e': 1.2738918414870905e-06}",20,13,14.247768872119734,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
887,False,"{'a': 0.9, 'e': 1.2710211002212847e-06}",20,8,22.811158981833554,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.9, 'e': 1.2681600519438357e-06}",20,15,9.666764101700974,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
889,False,"{'a': 0.9, 'e': 1.2653086530662858e-06}",20,12,15.14889914221951,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.9, 'e': 1.2624668602449186e-06}",20,6,24.790175083457168,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.9, 'e': 1.2596346303791123e-06}",25,17,13.54314776732183,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.9, 'e': 1.2568119206097045e-06}",20,7,21.909477359235503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.9, 'e': 1.2539986883173721e-06}",20,13,14.07858229762147,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.9, 'e': 1.2511948911210207e-06}",20,8,21.769606890552566,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.9, 'e': 1.2484004868761898e-06}",20,14,10.317991422271332,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.9, 'e': 1.2456154336734693e-06}",35,25,19.02647982678229,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.9, 'e': 1.242839689836927e-06}",20,2,29.601102682515254,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.9, 'e': 1.24007321392255e-06}",30,0,-1.8114064330885251,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
899,False,"{'a': 0.9, 'e': 1.237315964716698e-06}",20,10,17.63375239800281,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
900,False,"{'a': 0.9, 'e': 1.234567901234568e-06}",25,11,25.567495503437208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
901,False,"{'a': 0.9, 'e': 1.2318289827186711e-06}",25,11,25.22147872125207,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.9, 'e': 1.2290991686373224e-06}",30,10,36.99072870741111,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.9, 'e': 1.2263784186831394e-06}",25,14,21.49279808717851,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.9, 'e': 1.223666692771556e-06}",30,0,45.45902876291769,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
905,False,"{'a': 0.9, 'e': 1.2209639510393456e-06}",20,9,20.83040293265902,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.9, 'e': 1.2182701538431551e-06}",25,1,41.52022885500334,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.9, 'e': 1.2155852617580524e-06}",25,11,20.588470300434466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.9, 'e': 1.2129092355760834e-06}",25,7,29.01912755795109,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.9, 'e': 1.2102420363048407e-06}",20,9,20.17572116543284,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.9, 'e': 1.2075836251660427e-06}",20,12,4.45370105456842,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.9, 'e': 1.2049339635941252e-06}",30,19,22.542129369959234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
912,False,"{'a': 0.9, 'e': 1.2022930132348414e-06}",20,6,22.598975175570896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.9, 'e': 1.199660735943875e-06}",20,14,9.968935994867946,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
914,False,"{'a': 0.9, 'e': 1.1970370937854622e-06}",20,16,5.315763911919686,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.9, 'e': 1.1944220490310251e-06}",30,19,18.97675527303387,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.9, 'e': 1.1918155641578155e-06}",25,14,21.21323584624217,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
917,False,"{'a': 0.9, 'e': 1.1892176018475685e-06}",20,9,20.123733485338875,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.9, 'e': 1.1866281249851672e-06}",20,15,9.1467398301111,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.9, 'e': 1.1840470966573166e-06}",20,16,7.165004074735399,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.9, 'e': 1.1814744801512286e-06}",20,15,9.784494796164662,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.9, 'e': 1.1789102389533162e-06}",25,11,24.197781201649804,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
922,False,"{'a': 0.9, 'e': 1.176354336747898e-06}",25,15,20.385103294249653,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
923,False,"{'a': 0.9, 'e': 1.1738067374159115e-06}",35,20,30.27591633784918,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.9, 'e': 1.1712674050336388e-06}",25,8,26.057921420520405,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.9, 'e': 1.168736303871439e-06}",20,16,8.817325789167743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.9, 'e': 1.1662133983924914e-06}",30,0,43.935481834471155,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
927,False,"{'a': 0.9, 'e': 1.1636986532515485e-06}",25,15,18.50402005587369,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.9, 'e': 1.1611920332936979e-06}",20,11,17.000038058908,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
929,False,"{'a': 0.9, 'e': 1.1586935035531335e-06}",25,18,13.032686437222768,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.9, 'e': 1.1562030292519367e-06}",20,5,-13.091741135613074,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
931,False,"{'a': 0.9, 'e': 1.153720575798865e-06}",20,6,25.492630044196883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.9, 'e': 1.1512461087881524e-06}",30,18,22.948887011551758,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.9, 'e': 1.1487795939983159e-06}",30,15,28.235031280219708,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.9, 'e': 1.1463209973909734e-06}",20,6,24.576655150271232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.9, 'e': 1.1438702851096686e-06}",20,14,12.646855261328488,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
936,False,"{'a': 0.9, 'e': 1.1414274234787056e-06}",20,9,18.798685308107014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.9, 'e': 1.138992379001992e-06}",30,12,29.51047356736651,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.9, 'e': 1.1365651183618914e-06}",20,10,22.21592256572623,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
939,False,"{'a': 0.9, 'e': 1.1341456084180823e-06}",25,17,16.08277419407114,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.9, 'e': 1.1317338162064282e-06}",30,15,29.694312814001506,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
941,False,"{'a': 0.9, 'e': 1.129329708937854e-06}",20,10,17.172333981374553,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
942,False,"{'a': 0.9, 'e': 1.1269332539972322e-06}",30,12,32.02920560506935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.9, 'e': 1.124544418942276e-06}",20,15,9.889957032701236,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.9, 'e': 1.1221631715024419e-06}",35,18,28.662383895346125,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.9, 'e': 1.1197894795778394e-06}",20,11,-6.2304167724286765,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
946,False,"{'a': 0.9, 'e': 1.1174233112381497e-06}",30,16,21.202865447385864,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
947,False,"{'a': 0.9, 'e': 1.1150646347215515e-06}",25,11,23.829230495308792,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
948,False,"{'a': 0.9, 'e': 1.1127134184336556e-06}",20,2,29.0384414278108,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.9, 'e': 1.1103696309464458e-06}",20,11,17.07893961060262,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.9, 'e': 1.10803324099723e-06}",20,8,26.73186335843505,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.9, 'e': 1.1057042174875969e-06}",30,19,17.305024200451022,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.9, 'e': 1.1033825294823812e-06}",20,10,13.058355872189061,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
953,False,"{'a': 0.9, 'e': 1.101068146208637e-06}",35,24,18.700192453586656,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.9, 'e': 1.0987610370546173e-06}",25,11,30.167869119439978,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.9, 'e': 1.0964611715687617e-06}",20,13,13.968559165299608,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.9, 'e': 1.094168519458693e-06}",25,13,22.728595042167306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.9, 'e': 1.0918830505902174e-06}",20,12,16.817715001776712,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.9, 'e': 1.0896047349863363e-06}",20,6,26.812656657035348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.9, 'e': 1.0873335428262625e-06}",20,6,20.747679310900295,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
960,False,"{'a': 0.9, 'e': 1.0850694444444444e-06}",25,20,8.746600464063032,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
961,False,"{'a': 0.9, 'e': 1.0828124103295972e-06}",20,7,21.932995780941603,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.9, 'e': 1.0805624111237418e-06}",25,14,22.012459892769595,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.9, 'e': 1.0783194176212488e-06}",30,11,35.68883597091909,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.9, 'e': 1.076083400767893e-06}",25,0,35.43471168345739,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
965,False,"{'a': 0.9, 'e': 1.0738543316599103e-06}",25,11,23.468617965744514,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.9, 'e': 1.0716321815430646e-06}",20,14,10.331019923934784,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.9, 'e': 1.0694169218117205e-06}",20,15,10.616817670780048,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.9, 'e': 1.0672085240079229e-06}",20,16,9.72562353387104,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
969,False,"{'a': 0.9, 'e': 1.0650069598204824e-06}",30,20,21.23838611414714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
970,False,"{'a': 0.9, 'e': 1.0628122010840684e-06}",25,14,20.30760816345492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
971,False,"{'a': 0.9, 'e': 1.0606242197783082e-06}",20,8,21.35976268217521,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.9, 'e': 1.0584429880268929e-06}",20,14,10.817268364983057,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.9, 'e': 1.0562684780966888e-06}",30,12,32.22045456403782,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.9, 'e': 1.0541006623968562e-06}",20,15,8.468153541475903,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
975,False,"{'a': 0.9, 'e': 1.051939513477975e-06}",20,9,19.032597479539316,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.9, 'e': 1.0497850040311743e-06}",20,6,24.556881733352117,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.9, 'e': 1.047637106887271e-06}",25,13,22.532249002894453,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.9, 'e': 1.0454957950159124e-06}",35,26,18.478358562832284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.9, 'e': 1.0433610415247262e-06}",20,0,29.372246210344493,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
980,False,"{'a': 0.9, 'e': 1.0412328196584756e-06}",25,13,21.10014133331424,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.9, 'e': 1.0391111027982222e-06}",25,7,32.4514210475114,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.9, 'e': 1.0369958644604924e-06}",20,3,26.6846328625446,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
983,False,"{'a': 0.9, 'e': 1.0348870782964518e-06}",20,11,16.311435773262918,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.9, 'e': 1.0327847180910833e-06}",20,13,12.478560039996328,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
985,False,"{'a': 0.9, 'e': 1.0306887577623747e-06}",20,13,12.691559909641015,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.9, 'e': 1.0285991713605076e-06}",30,16,26.16795330525354,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.9, 'e': 1.026515933067055e-06}",25,7,26.036423916069786,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.9, 'e': 1.0244390171941845e-06}",25,15,18.554508849776365,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
989,False,"{'a': 0.9, 'e': 1.0223683981838647e-06}",20,13,13.199824234297502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
990,False,"{'a': 0.9, 'e': 1.0203040506070809e-06}",20,13,12.806786923214133,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.9, 'e': 1.0182459491630528e-06}",25,18,12.729146166923393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.9, 'e': 1.01619406867846e-06}",20,12,14.15464505652969,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.9, 'e': 1.0141483841066723e-06}",25,15,20.514952602640363,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
994,False,"{'a': 0.9, 'e': 1.012108870526985e-06}",30,14,28.433758944761195,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.9, 'e': 1.01007550314386e-06}",20,4,25.954769492212954,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
996,False,"{'a': 0.9, 'e': 1.0080482572861728e-06}",20,13,14.003893761245713,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
997,False,"{'a': 0.9, 'e': 1.0060271084064632e-06}",30,16,25.24920918961176,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
998,False,"{'a': 0.9, 'e': 1.0040120320801925e-06}",25,12,29.202832971770793,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
999,False,"{'a': 0.9, 'e': 1.002003004005006e-06}",25,13,19.138466406248774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1000,False,"{'a': 0.9, 'e': 1e-06}",20,5,26.053901487040786,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
